C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\151_225\0230.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\236_237\0440.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\302\0170.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\723_704\0340.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\155_576\0410.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\464_463\0280.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\179\0430.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\697\0460.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\918\0180.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\996_056\0170.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\393_405\0420.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\721_715\0570.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\414_385\0180.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\784_769\0230.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\211\0420.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\795_907\0360.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\515_519\0260.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\281_474\0180.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\305_513\0400.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\079\0300.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\509_525\0360.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\238_282\0320.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\737_719\0200.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\236\0530.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\748\0160.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\808_829\0160.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\133_148\0350.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\473\0280.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\013_883\0310.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\602\0030.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\112\0400.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\039_058\0360.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\808\0040.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\408_424\0230.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\544_532\0020.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\039\0060.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\716\0080.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\303_309\0500.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\819\0330.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\795_907\0100.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\886_877\0060.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\439_441\0230.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\657_644\0170.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\733_935\0410.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\628_568\0490.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\059\0170.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\201\0120.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\976\0020.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\051_332\0470.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\236_237\0420.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\313_283\0150.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\211\0400.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\428\0230.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\401\0050.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\628\0160.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\315\0080.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\276\0110.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\988\0010.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\659\0710.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\728_673\0300.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\011\0490.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\609_596\0240.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\092_098\0280.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\279_298\0490.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\077\0090.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\287_426\0000.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\207_908\0120.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\984_967\0230.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\095\0150.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\965_948\0000.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\211_177\0080.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\392\0740.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\105_180\0080.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\239\0090.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\988\0110.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\523\0000.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\624_570\0240.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\136\0170.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\264_271\0380.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\118_120\0240.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\401\0380.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\667\0400.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\697\0370.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\796\0100.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\155\0070.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\409_382\0220.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\095\0540.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\663\0260.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\464_463\0310.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\391\0160.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\069\0260.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\313_283\0020.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\792\0360.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\790_014\0220.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\680_486\0080.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\645_688\0000.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\537\0240.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\534_490\0010.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\262_301\0390.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\838_810\0150.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\863_853\0090.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\828_830\0180.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\013\0180.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\313\0060.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\681\0150.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\796_740\0220.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\498_433\0260.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\304_300\0430.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\602\0590.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\881\0290.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\681\0000.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\693\0220.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\087_081\0210.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\189_200\0440.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\828_830\0290.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\808\0150.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\792\0330.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\756_503\0190.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\359_317\0110.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\137\0060.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\878\0520.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\498\0230.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\456_435\0250.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\163_031\0120.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\187_234\0400.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\253_183\0100.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\950\0630.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\976\0230.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\356\0550.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\374\0010.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\351\0040.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\690\0180.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\069\0750.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\728_673\0070.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\761_766\0340.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\191\0350.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\393\0440.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\236_237\0090.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\665\0100.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\663_231\0250.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\351\0560.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\391_406\0430.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\598_178\0270.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\938\0180.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\940_941\0060.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\122\0180.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\530\0260.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\881\0280.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\873_872\0410.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\341_340\0070.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\751\0290.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\667_446\0380.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\287_426\0110.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\069_961\0150.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\996\0010.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\361_448\0150.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\072\0020.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\990_008\0260.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\184\0230.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\782_787\0040.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\033\0620.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\213_083\0370.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\940\0140.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\331\0450.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\196\0400.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\770_791\0220.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\671\0250.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\028\0230.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\952\0330.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\504_502\0140.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\977_075\0180.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\160_928\0300.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\297_270\0160.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\600\0250.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\216\0220.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\351\0600.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\410\0250.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\277_335\0040.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\627\0170.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\295_099\0120.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\838\0270.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\792_903\0030.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\262\0060.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\086\0080.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\415\0420.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\783\0370.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\950\0400.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\006_002\0110.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\372\0410.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\628\0020.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\498\0160.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\512\0630.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\879_963\0430.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\238_282\0540.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\329_327\0170.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\356_324\0260.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\028\0190.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\530\0170.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\796\0040.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\244_822\0180.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\572_554\0290.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\618_629\0260.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\040\0180.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\464\0150.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\889_045\0110.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\344\0420.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\846\0270.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\398_457\0130.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\239\0540.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\972\0290.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\111\0160.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\320_328\0130.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\803\0210.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\095\0380.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\027_009\0200.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\893_913\0520.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\512_495\0060.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\118_120\0230.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\757\0000.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\109\0090.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\289\0280.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\536\0200.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\657\0190.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\840\0090.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\246_258\0140.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\262\0030.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\663_231\0210.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\637\0170.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\986\0300.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\221_206\0530.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\481\0290.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\137_165\0150.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\428\0040.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\051_332\0380.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\155_576\0420.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\591_605\0250.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\582_172\0360.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\526\0400.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\582\0030.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\121\0370.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\391_406\0070.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\189\0260.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\750\0000.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\033\0390.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\201\0210.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\761\0330.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\526\0050.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\737_719\0180.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\544_532\0280.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\756_503\0420.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\086\0820.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\512_495\0290.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\726\0260.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\530\0710.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\819\0200.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\143_140\0380.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\356\0000.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\738\0280.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\535\0290.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\735_774\0120.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\533\0090.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\079_076\0030.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\065_089\0040.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\601\0230.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\591_605\0230.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\859_843\0020.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\018_019\0080.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\039_058\0230.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\156_243\0200.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\391_406\0390.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\152_149\0140.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\562_626\0420.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\478\0660.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\785_736\0340.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\318_334\0300.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\184\0660.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\133\0220.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\795_907\0450.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\604\0070.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\763_930\0050.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\403_497\0540.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\069_961\0080.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\784\0290.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\893\0500.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\965\0190.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\216\0310.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\018\0250.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\652_773\0360.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\792_903\0120.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\473\0490.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\373_394\0410.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\952_882\0200.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\819_786\0170.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\645\0100.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\631\0370.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\108\0160.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\969_897\0220.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\062\0280.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\886_877\0300.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\392\0060.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\500_592\0170.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\893\0220.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\287\0440.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\217_117\0240.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\778\0090.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\461_250\0030.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\657_644\0230.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\778_798\0010.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\251_375\0170.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\109_107\0180.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\127\0700.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\522\0080.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\123_119\0020.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\461_250\0020.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\543_559\0030.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\876_891\0220.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\069\0180.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\409_382\0000.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\232\0490.png;0
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\304\0420.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\846_845\0130.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\534_490\0100.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\628_568\0420.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\289\0580.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\569_921\0100.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\146\0350.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\989_993\0070.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\312_021\0380.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\600\0360.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\431_447\0270.png;1
C:/Diploma/imgDiploma/orginal_sequences_cropped/original\809\0220.png;0
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\383_353\0290.png;1
C:/Diploma/imgDiploma/manipulated_sequences_cropped/FaceSwap\028_068\0160.png;1
